名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
白馬,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一匹白色的骏马，身姿矫健，毛发如雪般洁白无瑕，四蹄轻盈，仿佛能在云中奔跑。背景为古典山水画风格，山峦起伏，云雾缭绕，远处有古木参天，溪流潺潺。整体色调以淡雅的水墨为主，辅以少量鲜艳色彩点缀，展现出一种宁静而神秘的氛围。,动物\兽名\白馬.png,baima（白馬）,"prompt: A white horse, with a vigorous posture, hair as white as snow, and light hooves, as if it can run in the clouds. The background is in the style of classical landscape painting, with undulating mountains, clouds and mist, towering ancient trees and gurgling streams in the distance. The overall color palette is dominated by elegant ink painting, complemented by a small amount of bright colors, showing a serene and mysterious atmosphere."
白犬,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只白色的神犬，身姿矫健，毛发如雪般洁白无瑕，眼神中透露出智慧与忠诚。背景为古代山林，树木葱郁，溪流潺潺，采用传统中国美学的彩色水墨风格绘制，画面充满神秘与宁静之美。,动物\兽名\白犬.png,baiquan（白犬）,"prompt: A white divine dog, with a vigorous posture, flawless hair as white as snow, and wisdom and loyalty in his eyes. The background is ancient mountains and forests, lush trees, and gurgling streams, painted in the color ink style of traditional Chinese aesthetics, and the picture is full of mystery and tranquil beauty."
猎猎,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"黒蟲,如熊狀,",prompt: 一只名为猎猎的兽，形如黑虫，身体庞大如同熊状，全身覆盖着漆黑的鳞片，在幽暗的森林中若隐若现。背景为古老的山林，树木参天，藤蔓缠绕，充满神秘氛围。采用传统中国美学的彩色水墨风格，画面色彩以深邃的墨色为主，辅以淡雅的绿色和棕色，营造出一种古老而神秘的感觉。,动物\兽名\猎猎.png,lielie（猎猎）,"prompt: A beast called Hunting, shaped like a black worm, with a huge bear-like body, covered in dark scales, looming in the dark forest. The background is an ancient mountain forest, with towering trees and intertwined vines, full of mysterious atmosphere. Adopting the color ink style of traditional Chinese aesthetics, the color of the picture is dominated by deep ink colors, supplemented by elegant greens and browns, creating an ancient and mysterious feeling."
軨軨,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如牛,虎文,其音如欽,其鳴自叫,",prompt: 一只形状像牛的神兽，身上有虎斑纹，声音如同敲击金属发出的声音，它鸣叫时仿佛在呼唤自己的名字。请用古代插画风格和传统中国美学的彩色水墨风格描绘这只神兽軨軨。背景可以是山林或古朴的自然环境，色彩以淡雅为主，注重展现其神秘而威严的气质。,动物\兽名\軨軨.png,lingling（軨軨）,"Prompt: A mythical beast shaped like a cow, with tabby stripes on its body, its voice is like the sound of hitting metal, and it chirps as if it is calling its own name. Please depict this mythical beast in the color ink style of ancient illustration style and traditional Chinese aesthetics. The background can be mountains and forests or quaint natural environments, with light colors that focus on showing its mysterious and majestic temperament."
榴榴,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神兽榴榴，形象参考《山海经》中的异兽，身体呈橙红色，形似小鹿，长有尖锐的双角，四肢健壮有力，尾巴蓬松如火焰。背景为山水画风格的幽静山谷，画面色彩以传统中国水墨画为主，点缀鲜艳的橙红色，营造出神秘而祥和的氛围。,动物\兽名\榴榴.png,liuliu（榴榴）,"prompt: The ancient mythical beast Durian, the image refers to the strange beast in the ""Classic of Mountains and Seas"", the body is orange-red, resembles a fawn, has sharp horns, strong and powerful limbs, and a fluffy tail like flames. The background is a quiet valley in the style of landscape painting, and the colors of the picture are mainly traditional Chinese ink paintings, embellished with bright orange and red, creating a mysterious and peaceful atmosphere."
狸力,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如豚,有距,其音如狗吠,",prompt：一只外形像豚的神兽，名为狸力，其身体覆盖着细腻的短毛，呈现出淡棕色与白色相间的花纹。它拥有独特的特征——一对锋利的鸡距，位于后腿上，仿佛随时准备跳跃或攻击。狸力的眼睛明亮而有神，透露出机警和智慧。当它发出声音时，宛如狗吠般响亮且有力，回荡在山林之间。整个画面采用传统中国美学的彩色水墨风格，背景是幽静的山林，树木苍翠，溪流潺潺，增添了一种神秘而宁静的氛围。,动物\兽名\狸力.png,lili（狸力）,"Prompt: A mythical beast that looks like a pig, named Tanuki Power, its body is covered with delicate short hair, showing a pale brown and white pattern. It boasts a distinctive feature – a pair of sharp chicken spacing, located on its hind legs, as if ready to jump or attack. Tanuki Li's eyes are bright and spirited, revealing alertness and wisdom. When it makes a sound, it is as loud and powerful as a dog's barking, echoing through the mountains and forests. The whole picture adopts the color ink style of traditional Chinese aesthetics, with a quiet mountain forest in the background, lush trees, and gurgling streams, adding a mysterious and serene atmosphere."
羅羅,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"狀如虎,",prompt: 一只状如虎的神秘兽类，名为羅羅，拥有斑斓的皮毛和锐利的眼神，四肢强健有力，尾巴长而有力，背景为幽静的山林，采用传统中国美学的彩色水墨风格绘制。,动物\兽名\羅羅.png,luoluo（羅羅）,"Prompt: A mysterious tiger-like beast named Luo Luo, with colorful fur and sharp eyes, strong and powerful limbs, long and powerful tail, and a quiet mountain forest in the background, painted in the colorful ink style of traditional Chinese aesthetics."
留牛,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只留牛，古代神话中的奇异兽类，体态健硕如牛，但头部有独特的角状结构，身上覆盖着斑斓的鳞片，尾巴长而有力。它站立在一片神秘的山林之中，周围环绕着古老的树木和奇异的花草，画面采用传统中国美学的彩色水墨风格，色彩丰富而柔和，展现出一种古朴而神秘的气息。,动物\兽名\留牛.png,liuniu（留牛）,"prompt: A cow, a strange beast in ancient mythology, has a strong body like a cow, but has a unique horn-like structure on its head, covered with colorful scales, and a long, powerful tail. It stands in a mysterious mountain forest, surrounded by ancient trees and exotic flowers and plants, and the picture adopts the color ink style of traditional Chinese aesthetics, rich and soft colors, showing a simple and mysterious atmosphere."
犂牛,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古老的犂牛，体型庞大而健壮，毛色为深棕色，四蹄有力，头部有两只弯曲的长角，眼神温和而智慧。背景为中国古代山水，山峦起伏，云雾缭绕，画面采用传统中国彩色水墨风格，线条流畅，色彩淡雅，充满神秘与古朴的气息。,动物\兽名\犂牛.png,liniu（犂牛）,"prompt: An ancient yak with a large and robust coat, dark brown coat, powerful hooves, two curved horns on its head, and gentle and intelligent eyes. The background is ancient Chinese landscapes, undulating mountains, clouds and mist, the picture adopts traditional Chinese color ink style, smooth lines, elegant colors, full of mystery and simple atmosphere."
梁渠,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如狸,白首,虎爪,",prompt: 梁渠，其状如狸，白首虎爪，体态矫健，毛色斑斓。背景为山林之间，古木参天，云雾缭绕。画面采用传统中国美学的彩色水墨风格，笔触细腻，色彩淡雅，充满神秘而古老的氛围。,动物\兽名\梁渠.png,liangqu（梁渠）,"prompt: Liang Qu, its shape is like a raccoon, white head and tiger claws, a vigorous posture, and colorful fur. The background is between mountains and forests, towering ancient trees and clouds and mist. The picture adopts the color ink style of traditional Chinese aesthetics, with delicate brushstrokes and elegant colors, full of mysterious and ancient atmosphere."
鹿蜀,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如馬,白首,其文如虎,赤尾,其音如謡,",prompt: 一只鹿蜀，其状如马，白首，身上有虎纹，赤尾，发出如同歌谣般的声音。请以古代插画风格和传统中国美学的彩色水墨风格描绘，注重表现其独特的花纹和色彩对比，背景可以是山林或草原，营造出神秘而古朴的氛围。,动物\兽名\鹿蜀.png,lushu（鹿蜀）,"Prompt: A deer Shu, which looks like a horse, has a white head, has tiger stripes on its body, and a red tail, and makes a sound like a song. Please depict in the color ink style of ancient illustration style and traditional Chinese aesthetics, focusing on expressing its unique patterns and color contrasts, and the background can be mountains or grasslands, creating a mysterious and quaint atmosphere."
雷獸,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨风格，雷兽，古代神话中的神秘生物，身体庞大，毛发如云，双眼闪烁着电光，四蹄踏出雷鸣之声，周身环绕着闪电和云雾，背景为山海经中描绘的古老山脉和天空，充满神秘与威严。,动物\兽名\雷獸.png,leishou（雷獸）,"prompt: Traditional Chinese color ink style, thunder beast, a mysterious creature in ancient mythology, with a huge body, hair like clouds, eyes flashing with electric light, four hooves stepping out of thunder, surrounded by lightning and clouds, the background is the ancient mountains and sky depicted in the Classic of Mountains and Seas, full of mystery and majesty."
